label,threshold,f1
threat,0.225,0.6193548387096774
threat,0.25,0.6143790849673203
threat,0.275,0.618421052631579
threat,0.3,0.6133333333333333
threat,0.325,0.6040268456375839
threat,0.35,0.6081081081081081
threat,0.375,0.6081081081081081
threat,0.4,0.6122448979591837
threat,0.425,0.6164383561643836
threat,0.45,0.6164383561643836
threat,0.475,0.625
threat,0.5,0.6153846153846154
threat,0.525,0.6153846153846154
threat,0.55,0.6153846153846154
threat,0.575,0.6056338028169014
threat,0.6,0.6099290780141844
threat,0.625,0.6099290780141844
threat,0.65,0.6142857142857143
threat,0.675,0.6131386861313869
threat,0.7,0.6029411764705882
threat,0.725,0.6074074074074074
threat,0.75,0.6119402985074627
threat,0.775,0.6165413533834586
threat,0.8,0.6212121212121212
threat,0.825,0.6212121212121212
threat,0.85,0.6106870229007634
threat,0.875,0.5826771653543307
threat,0.9,0.5714285714285714
threat,0.925,0.56
threat,0.95,0.5573770491803278
insult,0.05,0.6312552418227565
insult,0.075,0.6572687224669603
insult,0.1,0.6842595467246196
insult,0.125,0.7034171502256609
insult,0.15,0.7151394422310757
insult,0.175,0.7217687074829932
insult,0.2,0.7301919720767889
insult,0.225,0.7365439093484419
insult,0.25,0.7431850789096126
insult,0.275,0.7468216491100618
insult,0.3,0.7471559633027522
insult,0.325,0.7485207100591716
insult,0.35,0.7515828677839851
insult,0.375,0.7539267015706806
insult,0.4,0.7552710843373494
insult,0.425,0.753688989784336
insult,0.45,0.75579187238891
insult,0.475,0.7588842185708827
insult,0.5,0.7624903920061491
insult,0.525,0.7632290459636926
insult,0.55,0.7638619620007755
insult,0.575,0.7655763239875389
insult,0.6,0.7677873338545739
insult,0.625,0.7673597489211456
insult,0.65,0.7683837986629964
insult,0.675,0.7666798262929333
insult,0.7,0.7651485148514852
insult,0.725,0.766109785202864
insult,0.75,0.7662804634438674
insult,0.775,0.7648475120385233
insult,0.8,0.7660088602496979
insult,0.825,0.7638720129607128
insult,0.85,0.7631471667346107
insult,0.875,0.7601809954751131
insult,0.9,0.7567343555739743
insult,0.925,0.756802009208874
insult,0.95,0.754813863928113
identity_hate,0.05,0.48307692307692307
identity_hate,0.075,0.5032679738562091
identity_hate,0.1,0.5086505190311419
identity_hate,0.125,0.5335753176043557
identity_hate,0.15,0.5499058380414312
identity_hate,0.175,0.5805168986083499
identity_hate,0.2,0.6012526096033403
identity_hate,0.225,0.6016949152542372
identity_hate,0.25,0.6051502145922747
identity_hate,0.275,0.5991379310344828
identity_hate,0.3,0.6069868995633187
identity_hate,0.325,0.6096491228070176
identity_hate,0.35,0.6119733924611973
identity_hate,0.375,0.6102449888641426
identity_hate,0.4,0.6112359550561798
identity_hate,0.425,0.6112359550561798
identity_hate,0.45,0.6094808126410836
identity_hate,0.475,0.6122448979591837
identity_hate,0.5,0.6150341685649203
identity_hate,0.525,0.6178489702517163
identity_hate,0.55,0.6206896551724138
identity_hate,0.575,0.6175115207373272
identity_hate,0.6,0.6111111111111112
identity_hate,0.625,0.6125290023201856
identity_hate,0.65,0.6107226107226107
identity_hate,0.675,0.6088992974238876
identity_hate,0.7,0.6084905660377359
identity_hate,0.725,0.5947242206235012
identity_hate,0.75,0.5913461538461539
identity_hate,0.775,0.5893719806763285
identity_hate,0.8,0.583941605839416
identity_hate,0.825,0.5847665847665847
identity_hate,0.85,0.5885286783042394
identity_hate,0.875,0.583756345177665
identity_hate,0.9,0.5773195876288659
identity_hate,0.925,0.5851063829787234
identity_hate,0.95,0.5769230769230769
